produto,preco,data,vendas,temp,selic
Blusa Tricot,119.9,2024-11-05,28.697117752077748,29.69840556712919,10.688873626373626
Blusa Tricot,119.9,2024-11-06,17.295212401467516,27.86071579168324,10.68543956043956
Blusa Tricot,119.9,2024-11-07,24.550567663121278,28.362404266217535,10.682005494505495
Blusa Tricot,119.9,2024-11-08,33.64865885769008,26.282299764700795,10.678571428571429
Blusa Tricot,119.9,2024-11-09,31.238791394003037,28.29733091229048,10.675137362637363
Blusa Tricot,119.9,2024-11-10,24.615280941873127,26.408257886032214,10.671703296703297
Blusa Tricot,119.9,2024-11-11,21.018531927221286,28.612707265900884,10.66826923076923
Blusa Tricot,119.9,2024-11-12,28.91912281300014,30.62786393941478,10.664835164835164
Blusa Tricot,119.9,2024-11-13,34.10536631259947,26.579196706936592,10.661401098901099
Blusa Tricot,119.9,2024-11-14,20.01587181160023,27.190199495904835,10.657967032967033
Blusa Tricot,119.9,2024-11-15,35.87134857673994,24.46594330046848,10.654532967032967
Blusa Tricot,119.9,2024-11-16,25.916754931115612,30.55802919357405,10.651098901098901
Blusa Tricot,119.9,2024-11-17,19.509470356042442,27.360291913679887,10.647664835164836
Blusa Tricot,119.9,2024-11-18,30.326750922448422,28.020510339528396,10.64423076923077
Blusa Tricot,119.9,2024-11-19,28.691008602866553,28.259823196372277,10.640796703296703
Blusa Tricot,119.9,2024-11-20,28.98017760166273,30.179131447282337,10.637362637362637
Blusa Tricot,119.9,2024-11-21,19.711103597580703,32.81460423352683,10.633928571428571
Blusa Tricot,119.9,2024-11-22,19.798909772265183,30.462234833756217,10.630494505494505
Blusa Tricot,119.9,2024-11-23,29.919768352625617,28.59016427995786,10.62706043956044
Blusa Tricot,119.9,2024-11-24,29.756116156814233,25.351094028964766,10.623626373626374
Blusa Tricot,119.9,2024-11-25,22.942692855225115,30.558321889642883,10.620192307692308
Blusa Tricot,119.9,2024-11-26,30.43014780121919,28.64217850135778,10.616758241758241
Blusa Tricot,119.9,2024-11-27,26.13338952373475,31.001232993408106,10.613324175824175
Blusa Tricot,119.9,2024-11-28,27.255471750502544,26.237807025027372,10.60989010989011
Blusa Tricot,119.9,2024-11-29,18.331726600978616,32.887209311673935,10.606456043956044
Blusa Tricot,119.9,2024-11-30,27.11416473209274,29.907865772512324,10.603021978021978
Blusa Tricot,119.9,2024-12-01,29.42800358986509,27.000759689442436,10.599587912087912
Blusa Tricot,119.9,2024-12-02,19.164934914730757,31.15621376530945,10.596153846153847
Blusa Tricot,119.9,2024-12-03,27.993445852695494,27.59260632181024,10.592719780219781
Blusa Tricot,119.9,2024-12-04,15.235759573641328,32.05836300095257,10.589285714285715
Blusa Tricot,119.9,2024-12-05,24.38339315643593,29.383962587708265,10.585851648351648
Blusa Tricot,119.9,2024-12-06,35.12281925734716,27.498484132894042,10.582417582417582
Blusa Tricot,119.9,2024-12-07,27.650918495007332,30.405217189533015,10.578983516483516
Blusa Tricot,119.9,2024-12-08,14.62598027523821,29.268904032616934,10.57554945054945
Blusa Tricot,119.9,2024-12-09,23.265787391922537,30.467393539001364,10.572115384615385
Blusa Tricot,119.9,2024-12-10,21.28001269370622,29.351549895542718,10.56868131868132
Blusa Tricot,119.9,2024-12-11,14.220501162059788,30.870693568494936,10.565247252747252
Blusa Tricot,119.9,2024-12-12,20.75271998239513,32.36360672423378,10.561813186813186
Blusa Tricot,119.9,2024-12-13,17.32603903695889,30.23793016932426,10.55837912087912
Blusa Tricot,119.9,2024-12-14,20.720706906658663,30.537945968935233,10.554945054945055
Blusa Tricot,119.9,2024-12-15,23.033178760246585,32.98116822755507,10.551510989010989
Blusa Tricot,119.9,2024-12-16,30.80692768243822,27.35165494808169,10.548076923076923
Blusa Tricot,119.9,2024-12-17,19.93700902765656,31.217411889714466,10.544642857142858
Blusa Tricot,119.9,2024-12-18,23.78698541591985,30.508915550855985,10.541208791208792
Blusa Tricot,119.9,2024-12-19,25.147800894655916,27.716237490412066,10.537774725274726
Blusa Tricot,119.9,2024-12-20,18.55324805547393,30.444889167642284,10.534340659340659
Blusa Tricot,119.9,2024-12-21,18.680672088376987,30.495143397417262,10.530906593406593
Blusa Tricot,119.9,2024-12-22,16.762844286100535,32.20760391805286,10.527472527472527
Blusa Tricot,119.9,2024-12-23,16.7792321640728,32.41462200973917,10.524038461538462
Blusa Tricot,119.9,2024-12-24,22.94949076579964,30.331141548897026,10.520604395604396
Blusa Tricot,119.9,2024-12-25,11.67919841760551,31.2615710382713,10.51717032967033
Blusa Tricot,119.9,2024-12-26,31.80318356056981,27.464494780511153,10.513736263736263
Blusa Tricot,119.9,2024-12-27,15.313456964046397,33.16333195304029,10.510302197802197
Blusa Tricot,119.9,2024-12-28,23.29697566882336,30.645653286703247,10.506868131868131
Blusa Tricot,119.9,2024-12-29,26.408078499714108,31.114980682954965,10.503434065934066
Blusa Tricot,119.9,2024-12-30,28.59747675132725,28.845411648453418,10.5
Blusa Cropped,69.9,2024-01-01,39.63402993485619,29.08858357309057,11.75
Blusa Cropped,69.9,2024-01-02,50.895017206912584,28.83007169244744,11.746565934065934
Blusa Cropped,69.9,2024-01-03,46.932609003459625,30.078656074092823,11.743131868131869
Blusa Cropped,69.9,2024-01-04,48.52629549248926,31.96711712218586,11.739697802197803
Blusa Cropped,69.9,2024-01-05,44.40050571584076,29.230303273086953,11.736263736263735
Blusa Cropped,69.9,2024-01-06,48.085706834933625,31.753994472292597,11.73282967032967
Blusa Cropped,69.9,2024-01-07,45.49926896734191,28.40202620380583,11.729395604395604
Blusa Cropped,69.9,2024-01-08,56.377847690755694,28.706782911574024,11.725961538461538
Blusa Cropped,69.9,2024-01-09,53.53937841742061,28.46353224373309,11.722527472527473
Blusa Cropped,69.9,2024-01-10,38.993436759687796,27.547041952340585,11.719093406593407
Blusa Cropped,69.9,2024-01-11,54.98848375292075,28.958134278175788,11.715659340659341
Blusa Cropped,69.9,2024-01-12,56.02179547761808,26.199943120193502,11.712225274725276
Blusa Cropped,69.9,2024-01-13,50.42632646766275,29.420625857115294,11.708791208791208
Blusa Cropped,69.9,2024-01-14,38.561078422242296,29.21175143713715,11.705357142857142
Blusa Cropped,69.9,2024-01-15,40.27985831058102,31.356408579540076,11.701923076923077
Blusa Cropped,69.9,2024-01-16,57.127290906621496,26.588109545793554,11.698489010989011
Blusa Cropped,69.9,2024-01-17,53.100908877441995,30.687868079323373,11.695054945054945
Blusa Cropped,69.9,2024-01-18,56.210229540682846,28.352637277638564,11.69162087912088
Blusa Cropped,69.9,2024-01-19,50.582517328435465,28.635450521285154,11.688186813186814
Blusa Cropped,69.9,2024-01-20,49.03085660567756,30.355894426631043,11.684752747252746
Blusa Cropped,69.9,2024-01-21,62.868927741221,24.511476772500618,11.68131868131868
Blusa Cropped,69.9,2024-01-22,63.37573800470764,28.201215020028382,11.677884615384615
Blusa Cropped,69.9,2024-01-23,63.57336182592092,30.175798689347502,11.67445054945055
Blusa Cropped,69.9,2024-01-24,47.29604670375536,30.078535723223315,11.671016483516484
Blusa Cropped,69.9,2024-01-25,52.28050521904976,30.6225100176421,11.667582417582418
Blusa Cropped,69.9,2024-01-26,62.46050340745748,23.901273175642377,11.664148351648352
Blusa Cropped,69.9,2024-01-27,54.16719331907909,26.763937669028735,11.660714285714286
Blusa Cropped,69.9,2024-01-28,56.18540664755376,25.691704199892403,11.657280219780219
Blusa Cropped,69.9,2024-01-29,49.72147977469271,30.219968991339375,11.653846153846153
Blusa Cropped,69.9,2024-01-30,56.586566593962964,25.685556324951186,11.650412087912088
Blusa Cropped,69.9,2024-01-31,57.07892052852341,25.566513456987906,11.646978021978022
Blusa Cropped,69.9,2024-02-01,45.015133742068656,29.484598304804184,11.643543956043956
Blusa Cropped,69.9,2024-02-02,50.6638701146875,27.494700677660106,11.64010989010989
Blusa Cropped,69.9,2024-02-03,59.764412553571205,25.12362866188415,11.636675824175825
Blusa Cropped,69.9,2024-02-04,62.51426569165926,24.926329723958354,11.633241758241759
Blusa Cropped,69.9,2024-02-05,50.281542388218114,27.454170825501524,11.629807692307692
Blusa Cropped,69.9,2024-02-06,43.87251434312993,28.45075191955703,11.626373626373626
Blusa Cropped,69.9,2024-02-07,57.85112517062277,25.066312863255323,11.62293956043956
Blusa Cropped,69.9,2024-02-08,60.305248376405046,25.255447027898587,11.619505494505495
Blusa Cropped,69.9,2024-02-09,48.84303882830941,27.554284583652628,11.616071428571429
Blusa Cropped,69.9,2024-02-10,57.01124687575411,26.788411155538327,11.612637362637363
Blusa Cropped,69.9,2024-02-11,56.37061035995689,25.908726772755887,11.609203296703297
Blusa Cropped,69.9,2024-02-12,53.893325179883924,26.698751723293853,11.60576923076923
Blusa Cropped,69.9,2024-02-13,67.1796017378211,21.459966699104566,11.602335164835164
Blusa Cropped,69.9,2024-02-14,59.509868401908044,22.867135375512905,11.598901098901099
Blusa Cropped,69.9,2024-02-15,60.197909082429405,23.73814868120142,11.595467032967033
Blusa Cropped,69.9,2024-02-16,62.826393331555835,24.589004660896084,11.592032967032967
Blusa Cropped,69.9,2024-02-17,67.87869586396117,22.47846734733446,11.588598901098901
Blusa Cropped,69.9,2024-02-18,55.042543212032065,23.77846523063496,11.585164835164836
Blusa Cropped,69.9,2024-02-19,61.49753412171117,23.528195523392874,11.58173076923077
Blusa Cropped,69.9,2024-02-20,62.41295823489997,21.12108050446036,11.578296703296703
Blusa Cropped,69.9,2024-02-21,62.96318066468389,24.994666691667177,11.574862637362637
Blusa Cropped,69.9,2024-02-22,60.72097634568813,21.944916693459298,11.571428571428571
Blusa Cropped,69.9,2024-02-23,50.50054801041835,24.16018261327352,11.567994505494505
Blusa Cropped,69.9,2024-02-24,60.52485719959605,21.743216869439262,11.56456043956044
Blusa Cropped,69.9,2024-02-25,67.82753449108749,21.683207991844405,11.561126373626374
Blusa Cropped,69.9,2024-02-26,68.6922222284915,21.526715512011187,11.557692307692308
Blusa Cropped,69.9,2024-02-27,70.92579320833286,20.66616640098342,11.554258241758241
Blusa Cropped,69.9,2024-02-28,57.20302923135379,22.738223703191096,11.550824175824175
Blusa Cropped,69.9,2024-02-29,66.45258640878919,22.25855642444508,11.54739010989011
Blusa Cropped,69.9,2024-03-01,57.80456306604939,24.3639408042575,11.543956043956044
Blusa Cropped,69.9,2024-03-02,76.26422556598794,20.157911656139174,11.540521978021978
Blusa Cropped,69.9,2024-03-03,67.17532943557026,22.166154951961573,11.537087912087912
Blusa Cropped,69.9,2024-03-04,68.79070101773638,19.644730237933466,11.533653846153847
Blusa Cropped,69.9,2024-03-05,68.4561542386435,20.186317879554462,11.530219780219781
Blusa Cropped,69.9,2024-03-06,80.97418930115627,19.526259654947616,11.526785714285714
Blusa Cropped,69.9,2024-03-07,63.58506996578332,21.962517626130666,11.523351648351648
Blusa Cropped,69.9,2024-03-08,59.793779419224435,20.510598785022633,11.519917582417582
Blusa Cropped,69.9,2024-03-09,69.73262078520013,21.813785758454742,11.516483516483516
Blusa Cropped,69.9,2024-03-10,69.88728058099393,19.52444121520384,11.51304945054945
Blusa Cropped,69.9,2024-03-11,69.9756001904376,18.327486753218047,11.509615384615385
Blusa Cropped,69.9,2024-03-12,77.29606092867422,16.71905008472633,11.50618131868132
Blusa Cropped,69.9,2024-03-13,69.58237555634794,20.12331339857464,11.502747252747252
Blusa Cropped,69.9,2024-03-14,66.8762604812446,19.67593015270456,11.499313186813186
Blusa Cropped,69.9,2024-03-15,59.89401070645698,21.16061350481784,11.49587912087912
Blusa Cropped,69.9,2024-03-16,65.91161639011995,23.475446217970664,11.492445054945055
Blusa Cropped,69.9,2024-03-17,83.12280205540912,17.655004239721187,11.489010989010989
Blusa Cropped,69.9,2024-03-18,82.58234847381507,14.665956693594087,11.485576923076923
Blusa Cropped,69.9,2024-03-19,72.95352887891526,19.823016051722878,11.482142857142858
Blusa Cropped,69.9,2024-03-20,83.48029372473104,14.543987144162866,11.478708791208792
Blusa Cropped,69.9,2024-03-21,75.86157976673344,20.007484409163798,11.475274725274724
Blusa Cropped,69.9,2024-03-22,78.72414671298054,17.566053559866546,11.471840659340659
Blusa Cropped,69.9,2024-03-23,78.85680015181285,19.08886049897655,11.468406593406593
Blusa Cropped,69.9,2024-03-24,81.14875099838268,16.05273924655556,11.464972527472527
Blusa Cropped,69.9,2024-03-25,82.9094768990576,16.840075562488575,11.461538461538462
Blusa Cropped,69.9,2024-03-26,78.2515099774178,17.804402957084463,11.458104395604396
Blusa Cropped,69.9,2024-03-27,78.80659442685868,15.81877675915974,11.45467032967033
Blusa Cropped,69.9,2024-03-28,73.65036447341745,14.294094652144935,11.451236263736265
Blusa Cropped,69.9,2024-03-29,69.64911257080917,18.416855532097482,11.447802197802197
Blusa Cropped,69.9,2024-03-30,70.75712117960691,18.41995700281551,11.444368131868131
Blusa Cropped,69.9,2024-03-31,91.98453153454642,11.094519557849388,11.440934065934066
Blusa Cropped,69.9,2024-04-01,73.33000929078514,16.856184549064867,11.4375
Blusa Cropped,69.9,2024-04-02,77.86018004922786,17.455491748267548,11.434065934065934
Blusa Cropped,69.9,2024-04-03,82.97863268845721,16.362642007417936,11.430631868131869
Blusa Cropped,69.9,2024-04-04,73.97018544952759,14.993634266789515,11.427197802197803
Blusa Cropped,69.9,2024-04-05,78.9004420385831,15.225134920067827,11.423763736263735
Blusa Cropped,69.9,2024-04-06,73.53642257927481,18.628295819965672,11.42032967032967
Blusa Cropped,69.9,2024-04-07,71.39386275500769,16.851276998138736,11.416895604395604
Blusa Cropped,69.9,2024-04-08,81.29728518650973,14.434788457461547,11.413461538461538
Blusa Cropped,69.9,2024-04-09,79.82511862171573,13.065090253078035,11.410027472527473
Blusa Cropped,69.9,2024-04-10,79.81902523668862,9.747289261111984,11.406593406593407
Blusa Cropped,69.9,2024-04-11,84.60087195503344,16.14734108901321,11.403159340659341
Blusa Cropped,69.9,2024-04-12,79.82504869558531,13.72479838459793,11.399725274725276
Blusa Cropped,69.9,2024-04-13,84.67775233778718,10.498742214157938,11.396291208791208
Blusa Cropped,69.9,2024-04-14,91.09597491650567,11.030448595632375,11.392857142857142
Blusa Cropped,69.9,2024-04-15,92.45507436797294,13.764199163512451,11.389423076923077
Blusa Cropped,69.9,2024-04-16,89.53912188501828,12.850337523499341,11.385989010989011
Blusa Cropped,69.9,2024-04-17,95.64374812920086,11.120685238182153,11.382554945054945
Blusa Cropped,69.9,2024-04-18,83.62755953195595,13.998198530997806,11.37912087912088
Blusa Cropped,69.9,2024-04-19,81.18051982913056,13.002124270026863,11.375686813186814
Blusa Cropped,69.9,2024-04-20,92.37741480991414,8.994175111442729,11.372252747252748
Blusa Cropped,69.9,2024-04-21,80.29454010446847,11.584024299283447,11.36881868131868
Blusa Cropped,69.9,2024-04-22,71.48955338016852,15.11098416285553,11.365384615384615
Blusa Cropped,69.9,2024-04-23,91.33012491187158,8.91135905180746,11.36195054945055
Blusa Cropped,69.9,2024-04-24,93.87603797836422,7.847822538335077,11.358516483516484
Blusa Cropped,69.9,2024-04-25,82.01280455030994,11.717892433077594,11.355082417582418
Blusa Cropped,69.9,2024-04-26,83.13976886573163,13.649015043081798,11.351648351648352
Blusa Cropped,69.9,2024-04-27,85.12442616318852,11.526743767334617,11.348214285714286
Blusa Cropped,69.9,2024-04-28,92.64300204940069,8.456913299892607,11.344780219780219
Blusa Cropped,69.9,2024-04-29,89.1899861632504,14.505613101422501,11.341346153846153
Blusa Cropped,69.9,2024-04-30,95.0753717326993,8.200268252035066,11.337912087912088
Blusa Cropped,69.9,2024-05-01,89.34814664567621,10.339201195895287,11.334478021978022
Blusa Cropped,69.9,2024-05-02,89.03106387637273,9.280300961510262,11.331043956043956
Blusa Cropped,69.9,2024-05-03,90.97670967945838,5.981537435779478,11.32760989010989
Blusa Cropped,69.9,2024-05-04,85.94119821455938,8.698146753494449,11.324175824175825
Blusa Cropped,69.9,2024-05-05,83.78565571234054,8.27419077434942,11.320741758241759
Blusa Cropped,69.9,2024-05-06,93.62295340431892,6.33823004137435,11.317307692307692
Blusa Cropped,69.9,2024-05-07,99.71149102360546,8.295654914158128,11.313873626373626
Blusa Cropped,69.9,2024-05-08,79.34060651752463,11.969790949847404,11.31043956043956
Blusa Cropped,69.9,2024-05-09,90.37185562495691,8.928416018101363,11.307005494505495
Blusa Cropped,69.9,2024-05-10,87.71036936058704,7.076689011584143,11.303571428571429
Blusa Cropped,69.9,2024-05-11,81.0192525516656,10.071232870828487,11.300137362637363
Blusa Cropped,69.9,2024-05-12,96.70790479132863,7.872855869671113,11.296703296703297
Blusa Cropped,69.9,2024-05-13,90.65975553070787,9.735645483179349,11.29326923076923
Blusa Cropped,69.9,2024-05-14,93.62805389159159,7.917933530750744,11.289835164835164
Blusa Cropped,69.9,2024-05-15,97.60230703822137,7.528639162747218,11.286401098901099
Blusa Cropped,69.9,2024-05-16,86.38860257311804,9.416397450037572,11.282967032967033
Blusa Cropped,69.9,2024-05-17,94.0101607178184,9.239737718809419,11.279532967032967
Blusa Cropped,69.9,2024-05-18,86.88966653116863,11.430088193831901,11.276098901098901
Blusa Cropped,69.9,2024-05-19,82.66536723401555,11.240369960871956,11.272664835164836
Blusa Cropped,69.9,2024-05-20,105.17014843862773,6.5012684659170805,11.26923076923077
Blusa Cropped,69.9,2024-05-21,100.43475262283509,5.237660423086429,11.265796703296703
Blusa Cropped,69.9,2024-05-22,91.81749342445919,6.846937277366648,11.262362637362637
Blusa Cropped,69.9,2024-05-23,102.84048622025485,5.91273598294575,11.258928571428571
Blusa Cropped,69.9,2024-05-24,91.27100613589408,7.8434232760798945,11.255494505494505
Blusa Cropped,69.9,2024-05-25,91.45788123263722,8.192819556101353,11.25206043956044
Blusa Cropped,69.9,2024-05-26,89.65153374426296,8.054864696469823,11.248626373626374
Blusa Cropped,69.9,2024-05-27,104.29735428128991,5.311570252487581,11.245192307692308
Blusa Cropped,69.9,2024-05-28,86.44490994502968,9.146249831954883,11.241758241758241
Blusa Cropped,69.9,2024-05-29,97.93998834683346,7.654511265880955,11.238324175824175
Blusa Cropped,69.9,2024-05-30,99.90143819148568,9.28685262777701,11.23489010989011
Blusa Cropped,69.9,2024-05-31,99.85468056444192,9.537976914437904,11.231456043956044
Blusa Cropped,69.9,2024-06-01,96.55539307831265,10.690467106506842,11.228021978021978
Blusa Cropped,69.9,2024-06-02,90.72519574083289,7.6340968662128565,11.224587912087912
Blusa Cropped,69.9,2024-06-03,93.73356486009163,7.704809331382284,11.221153846153847
Blusa Cropped,69.9,2024-06-04,101.7059941958041,4.436503482217658,11.217719780219781
Blusa Cropped,69.9,2024-06-05,99.09530246903654,6.267528584818659,11.214285714285714
Blusa Cropped,69.9,2024-06-06,104.5292712694726,6.247857050024041,11.210851648351648
Blusa Cropped,69.9,2024-06-07,91.6150655101184,9.578968173613589,11.207417582417582
Blusa Cropped,69.9,2024-06-08,90.89561201368443,8.30861501280824,11.203983516483516
Blusa Cropped,69.9,2024-06-09,114.62422843982253,2.947082769659241,11.20054945054945
Blusa Cropped,69.9,2024-06-10,104.48325273880502,5.066053304735198,11.197115384615385
Blusa Cropped,69.9,2024-06-11,100.15717962432852,5.911913230988185,11.19368131868132
Blusa Cropped,69.9,2024-06-12,102.08815012496697,3.2595275761864904,11.190247252747252
Blusa Cropped,69.9,2024-06-13,105.04284838005944,4.614075915538147,11.186813186813186
Blusa Cropped,69.9,2024-06-14,92.36234406497465,8.854858852045517,11.18337912087912
Blusa Cropped,69.9,2024-06-15,98.75441843958708,3.7286062613993582,11.179945054945055
Blusa Cropped,69.9,2024-06-16,108.4908187556784,4.390051298359465,11.176510989010989
Blusa Cropped,69.9,2024-06-17,97.5591482185913,6.18767812544547,11.173076923076923
Blusa Cropped,69.9,2024-06-18,106.78619065710933,3.168290581759145,11.169642857142858
Blusa Cropped,69.9,2024-06-19,94.93460378365832,7.046474288868775,11.166208791208792
Blusa Cropped,69.9,2024-06-20,96.99715778709707,6.116948181516257,11.162774725274724
Blusa Cropped,69.9,2024-06-21,103.83400949809453,3.124328418392868,11.159340659340659
Blusa Cropped,69.9,2024-06-22,111.66884018848695,2.9239614413419783,11.155906593406593
Blusa Cropped,69.9,2024-06-23,102.60253656060098,7.538075836471325,11.152472527472527
Blusa Cropped,69.9,2024-06-24,104.43943286399009,3.1656943553661625,11.149038461538462
Blusa Cropped,69.9,2024-06-25,93.4275222518177,6.569549993593873,11.145604395604396
Blusa Cropped,69.9,2024-06-26,100.37233276259803,5.113842202258784,11.14217032967033
Blusa Cropped,69.9,2024-06-27,95.76969732405082,7.457199672294507,11.138736263736265
Blusa Cropped,69.9,2024-06-28,108.11403597837985,4.163961847750003,11.135302197802197
Blusa Cropped,69.9,2024-06-29,102.48827958309381,7.161875440730926,11.131868131868131
Blusa Cropped,69.9,2024-06-30,95.84553720520563,4.373460842859275,11.128434065934066
Blusa Cropped,69.9,2024-07-01,92.97254127784569,9.549809270377896,11.125
Blusa Cropped,69.9,2024-07-02,98.86298610694585,6.561504959993466,11.121565934065934
Blusa Cropped,69.9,2024-07-03,93.37368892928542,6.576222679976075,11.118131868131869
Blusa Cropped,69.9,2024-07-04,88.82809742038718,10.35229390049142,11.114697802197803
Blusa Cropped,69.9,2024-07-05,91.21019073368387,8.352770304784631,11.111263736263737
Blusa Cropped,69.9,2024-07-06,92.21038516754697,10.929839314406681,11.10782967032967
Blusa Cropped,69.9,2024-07-07,92.52747218161089,9.409202335395326,11.104395604395604
Blusa Cropped,69.9,2024-07-08,98.52127588457346,4.459521671217592,11.100961538461538
Blusa Cropped,69.9,2024-07-09,99.12340754098213,7.3397957937874185,11.097527472527473
Blusa Cropped,69.9,2024-07-10,105.81767129511123,6.12505348533929,11.094093406593407
Blusa Cropped,69.9,2024-07-11,95.12816610607659,11.501139959966348,11.090659340659341
Blusa Cropped,69.9,2024-07-12,85.57521244001362,6.113568181500838,11.087225274725276
Blusa Cropped,69.9,2024-07-13,93.8909528535147,9.044771486689354,11.083791208791208
Blusa Cropped,69.9,2024-07-14,100.33761640645274,8.178374658640859,11.080357142857142
Blusa Cropped,69.9,2024-07-15,97.6930988943073,7.733809295471728,11.076923076923077
Blusa Cropped,69.9,2024-07-16,99.59695517054521,7.410878181744934,11.073489010989011
Blusa Cropped,69.9,2024-07-17,97.8585594148699,7.74408799970454,11.070054945054945
Blusa Cropped,69.9,2024-07-18,90.16361762291807,8.192211904756078,11.06662087912088
Blusa Cropped,69.9,2024-07-19,93.77342028776972,7.542559814925319,11.063186813186814
Blusa Cropped,69.9,2024-07-20,95.93956671611843,8.073660582946488,11.059752747252748
Blusa Cropped,69.9,2024-07-21,90.63480309696143,9.600579276446759,11.05631868131868
Blusa Cropped,69.9,2024-07-22,102.82632800983039,6.073887859574817,11.052884615384615
Blusa Cropped,69.9,2024-07-23,104.220359897193,7.110546035192225,11.04945054945055
Blusa Cropped,69.9,2024-07-24,102.07904554277859,7.636403480772782,11.046016483516484
Blusa Cropped,69.9,2024-07-25,98.36891466424089,7.168256348059707,11.042582417582418
Blusa Cropped,69.9,2024-07-26,90.133967862701,10.0350971021996,11.039148351648352
Blusa Cropped,69.9,2024-07-27,98.10256200818819,7.830793693703576,11.035714285714286
Blusa Cropped,69.9,2024-07-28,79.19829543790779,10.968294675627721,11.032280219780219
Blusa Cropped,69.9,2024-07-29,98.94925182687776,7.294010470709177,11.028846153846153
Blusa Cropped,69.9,2024-07-30,91.7127245051582,8.899129403979883,11.025412087912088
Blusa Cropped,69.9,2024-07-31,97.07603380426853,6.739698113745041,11.021978021978022
Blusa Cropped,69.9,2024-08-01,89.47513581602372,8.983355807665788,11.018543956043956
Blusa Cropped,69.9,2024-08-02,91.87362361991627,9.423441108664539,11.01510989010989
Blusa Cropped,69.9,2024-08-03,83.47846045085407,10.234795982144352,11.011675824175825
Blusa Cropped,69.9,2024-08-04,93.44505536175065,7.4577454082305366,11.008241758241759
Blusa Cropped,69.9,2024-08-05,77.9532952013033,13.826141281083162,11.004807692307692
Blusa Cropped,69.9,2024-08-06,96.21940058191825,10.015078520529016,11.001373626373626
Blusa Cropped,69.9,2024-08-07,93.54570304076194,10.259335835744007,10.99793956043956
Blusa Cropped,69.9,2024-08-08,94.89730183386555,7.516178785973082,10.994505494505495
Blusa Cropped,69.9,2024-08-09,91.4574020657092,8.296021695615003,10.991071428571429
Blusa Cropped,69.9,2024-08-10,102.53258754325391,7.840710178701393,10.987637362637363
Blusa Cropped,69.9,2024-08-11,91.95350387402252,9.010972582283383,10.984203296703297
Blusa Cropped,69.9,2024-08-12,85.4157773320608,11.045598355367979,10.98076923076923
Blusa Cropped,69.9,2024-08-13,91.71850487213541,6.204128238642244,10.977335164835164
Blusa Cropped,69.9,2024-08-14,82.86070177656072,12.63867808935555,10.973901098901099
Blusa Cropped,69.9,2024-08-15,88.98012136755864,10.90188426848101,10.970467032967033
Blusa Cropped,69.9,2024-08-16,81.7722842830447,15.110945142766324,10.967032967032967
Blusa Cropped,69.9,2024-08-17,94.59571264459098,11.269702498296521,10.963598901098901
Blusa Cropped,69.9,2024-08-18,88.52622768578979,12.068190702865222,10.960164835164836
Blusa Cropped,69.9,2024-08-19,93.68109802137513,11.298190035267416,10.95673076923077
Blusa Cropped,69.9,2024-08-20,80.12534204369189,9.925824651071082,10.953296703296703
Blusa Cropped,69.9,2024-08-21,80.31399377316602,14.51966475487063,10.949862637362637
Blusa Cropped,69.9,2024-08-22,90.18779836810342,9.682193694448836,10.946428571428571
Blusa Cropped,69.9,2024-08-23,74.77063589992432,13.193134735072132,10.942994505494505
Blusa Cropped,69.9,2024-08-24,90.58808816446737,11.207637889941832,10.93956043956044
Blusa Cropped,69.9,2024-08-25,89.2307855146051,12.988011897926137,10.936126373626374
Blusa Cropped,69.9,2024-08-26,74.99700618087545,13.490054280834434,10.932692307692308
Blusa Cropped,69.9,2024-08-27,86.695901368059,14.765032024601561,10.929258241758241
Blusa Cropped,69.9,2024-08-28,84.89314038877976,14.809913058945021,10.925824175824175
Blusa Cropped,69.9,2024-08-29,83.9539140574981,13.93572431014691,10.92239010989011
Blusa Cropped,69.9,2024-08-30,81.50891524537616,12.97441810268645,10.918956043956044
Blusa Cropped,69.9,2024-08-31,74.1707746107917,19.349838692169577,10.915521978021978
Blusa Cropped,69.9,2024-09-01,71.70003672754729,11.491823176234973,10.912087912087912
Blusa Cropped,69.9,2024-09-02,90.3446324958351,14.489171391939935,10.908653846153847
Blusa Cropped,69.9,2024-09-03,81.11536914176607,15.377036985622237,10.905219780219781
Blusa Cropped,69.9,2024-09-04,80.0956836988113,15.52466556386673,10.901785714285714
Blusa Cropped,69.9,2024-09-05,71.26795451577999,15.227535176455907,10.898351648351648
Blusa Cropped,69.9,2024-09-06,83.18109261349738,16.42776480608135,10.894917582417582
Blusa Cropped,69.9,2024-09-07,79.40748075442738,16.927858901986397,10.891483516483516
Blusa Cropped,69.9,2024-09-08,76.8437497634301,16.44662599299956,10.88804945054945
Blusa Cropped,69.9,2024-09-09,72.65386794569558,17.640421966564713,10.884615384615385
Blusa Cropped,69.9,2024-09-10,82.66953838171071,15.616310389642752,10.88118131868132
Blusa Cropped,69.9,2024-09-11,77.52899243438873,15.60430379006738,10.877747252747252
Blusa Cropped,69.9,2024-09-12,71.3308929772719,19.963478411435087,10.874313186813186
Blusa Cropped,69.9,2024-09-13,77.13578528582562,16.65441464000103,10.87087912087912
Blusa Cropped,69.9,2024-09-14,88.86697244462582,16.63854075959397,10.867445054945055
Blusa Cropped,69.9,2024-09-15,67.42463779740099,19.823493718563064,10.864010989010989
Blusa Cropped,69.9,2024-09-16,75.41026623388808,18.128972862679802,10.860576923076923
Blusa Cropped,69.9,2024-09-17,75.57583831819393,19.333042808960954,10.857142857142858
Blusa Cropped,69.9,2024-09-18,84.28030954558169,17.066427070193473,10.853708791208792
